id_komentar,nama_akun,tanggal,text_cleaning,sentimen
Ugx1o1gWLyBiRmZnsDl4AaABAg,dowoh,2023-06-07 04:48:32+00:00,awas dibodohin perintah nnti lisyrik naik najis subsidi perintah gabakal guna gabakal manfaat depan buat untung sendiri,1
UgwGtr3Cxre6-dST3vZ4AaABAg,ridwan muhamad saleh,2023-06-07 04:47:39+00:00,  ngotidak  orang  ekonomi   merosot bukan mkir cara naik ekonomi,1
UgxG5HdqEsk5IDH4srx4AaABAg,THE INFINITY çóré,2023-06-07 04:46:57+00:00,hadir saing pln,1
Ugw2GKdXH9wAhseEGJV4AaABAg,Muhammad Fauzi,2023-06-07 04:43:16+00:00,pribadi ras kurang pas pemerinth peduli lingkung ekonomi layan kebutuhn hari hari mending pemerinth negara fokus transportasi umum bis kereta api disubidi baik royal langit biru capai   urusn pribadi subsidi giat politik bisnis usaha besar dampak baik masyarakat malah tambah populasi kendara jalan raya jangan giur iming iming subsidi padahal cekik rakyat subsidi sendiri tidang untung rakyat ekonomi negara   feed back kepda bangsa negara duit apbn buat usaha,2
Ugx2pumpwOv_v6o0F4F4AaABAg,gunawan widjaja,2023-06-07 04:39:26+00:00,negara maju mati contoh china eropa,1
Ugx3TK0M64O_HPUZkPl4AaABAg,Beny Simanjutak,2023-06-07 04:39:24+00:00,  masukke indonesia sesuai   selera imdonesia mpv suv cros   kutu ev sedan ev harga atas m,0
UgwjkCTeNmrpljrf7kN4AaABAg,Mayonaise Ikan Haruan,2023-06-07 04:39:05+00:00,perintah nyuruh beli nih gila   betul tepat justru sepeda motor harga murah banget daerah   banyak bocah dibeliin ortunya bukan soal   banyak   beli     mau beli entah bensin dua mahal masyarakat kecil beli kok beli sepeda motor     gila mahal cuy bodo subsidi percuma   juta,1
UgwEzDChGBvO-W81Cjt4AaABAg,Sima Lakama,2023-06-07 04:38:09+00:00,pikir orang negara kembang,0
Ugz9vxWigDCQDlwTl8Z4AaABAg,cahaya fajar,2023-06-07 04:37:57+00:00,kira rakyat goblok,1
UgzBTG_rgRBdH_REcdJ4AaABAg,MOBA MOBA,2023-06-07 04:36:09+00:00, baru sadar ente elit bilang perintah boneka megawati,0
Ugyd4fdMRGs5D1c7zF14AaABAg,HMA hobi motor tua,2023-06-07 04:35:44+00:00,sayang uang habis buat subsidi kendara alangkah baik subsidi alih didik umkm sehat,0
UgwOwEzqfzA6LOBN_XF4AaABAg,Istri Karyawan,2023-06-07 04:34:19+00:00,ngapain beli tempat charge   bengkel   tau jarak pim bensin   jauh rebut sama pengetab mau pakai,1
Ugzpb3-7wySqEKjHbQV4AaABAg,Hengky,2023-06-07 04:32:50+00:00,banyak daerah sering padam gimana mau alih kendara,0
Ugy9l9gYhAcpYEuh8wp4AaABAg,Suhar Daily,2023-06-07 04:32:15+00:00,bikin mikir beli ribet ngecasnya walopun ngecas rumah pantau terus daya betrenya   lupa amsyonglah   dipake charging station blum sedia seluruh kalo   banyak charging station isi minimal jam maki kota tambah lambat ngecasnya   cuaca panas kaya indo no harga cas berita   stabil itungannya   kaya bensin harga fantastis kesan   worth sama versi bensin bengkel pihak tiga banyak nanganin tinggal apartemen mikir x buat beli balik nomor ,1
UgxR5BOzAoIsWK3TgSZ4AaABAg,Maw Gembunk,2023-06-07 04:29:35+00:00,  usah sibuk masyarakat beli jabat perintah dulu pakai jabat malah sibuk beli bmw marcedees lamborgini unicorn cuak,1
UgwFM-tKbZOE-zetnlV4AaABAg,Daryl Aufaa,2023-06-07 04:27:48+00:00,dekarbonisasi eeh malah bangun pltu,2
Ugy-lnyVjzKEEPtbfFl4AaABAg,semangatbekerja888,2023-06-07 04:26:49+00:00,contoh luar negeri harga juta negara harga naik x lipat banyak koruptor negara,0
UgziScSGfkc-HSn3_ZJ4AaABAg,Sak Karepku,2023-06-07 04:26:11+00:00,lebih baik tani subsidi,0
UgwZ1e0Rn8O2wuxZoLh4AaABAg,Twywywy Whwuwuuw,2023-06-07 04:23:55+00:00,coba jabat dahuluuan mmberi contoh mungkin  lebih  mudah sosialisasi depan dorong masyarakat tpi jabat   sma     boong,1
UgzrxZ8aHY3JVGNoy6R4AaABAg,Daryanto Perwira,2023-06-07 04:23:25+00:00,politik nanti naik,1
UgxhCA1xt7TLO_2SIZJ4AaABAg,Renova Station,2023-06-07 04:23:21+00:00,mantap moga jakarta surabaya medan bandung yogyakarta terap jalan bayar jalan macet,0
Ugwn7yr50wPgSp1EbHp4AaABAg,Andik,2023-06-07 04:21:47+00:00,rakyat kecil tengah mampu beli motor atas juta an atas juta asal kredit tahun penting fasilitas kredit splu,1
UgxmSYpjk6pescDVrcZ4AaABAg,Calon Gamers,2023-06-07 04:18:31+00:00,listrk tampil jelek,1
UgzHSEDgvqatoR3Vus14AaABAg,nur aini,2023-06-07 04:17:37+00:00,sekarang murah waktu naik ,0
UgwJQbxTMe3hxz6-A9h4AaABAg,Juan,2023-06-07 04:17:04+00:00,bukan   laku ganti baterai ny uda miskin bos,1
Ugx_YifeG2Hq8olJ8wh4AaABAg,jupiter mx,2023-06-07 04:16:45+00:00,sepi minat harga gila lebih biasa   masuk akal harga murah biasa juta an deh bahkan   bawah harga model wuiling     juta an gila   waras,0
UgzrB_AVc_I0tZQf8F14AaABAg,Bahrun Sitompul,2023-06-07 04:07:51+00:00,politik politik rakyat selalu alamat,1
UgzYqvcbhKs9pqvsk4N4AaABAg,TIKTOK FAMILY,2023-06-07 04:07:44+00:00,klu kurang suka sama model,0
UgzrAYgjpQxhjRud4Cx4AaABAg,Mr. LIB (Luckiest Infinite Benefits),2023-06-07 04:07:37+00:00,biofuel hydrofuel are the solution,2
Ugy2tuze9PEE_t0cWmx4AaABAg,Fahmi Pry Gutama,2023-06-07 04:06:08+00:00,kendara dinas perintah   pake bensin ditawarin pke ganti aki   ogah an kendara bensin akalin dahuluu l   aki   cas,1
UgxQ14At2qa6S_TyW2N4AaABAg,Kolik Kulik,2023-06-07 04:05:09+00:00,berita tendensius   imbang maluin media besar banding bensin lebih laku bensin alih liat growth antusiasme   tesla kelas atas minat batas gitu   masak   paham,1
UgzoKhJ2itmU8JRczeR4AaABAg,Helmi147,2023-06-07 04:03:34+00:00,mungkin laris harga juta terus muat orang,0
UgxKtALrvtVL8OIw86h4AaABAg,Penonton,2023-06-07 04:01:44+00:00,infrastruktur   sangat rendah mahal pln sampe rugi malah sok an maksa cabut dulu batas kwh kayak negara maju baru mikir,1
UgynCK4ijuSobD2sGn54AaABAg,Januar P,2023-06-07 03:57:58+00:00,orang   beli timbang harga jual harga nd mau jual berapa batre   lama rusak aki   umur tahun beda ama bensin lama mesin awat pakai puluh tahun harga jual tinggi,0
UgyJyxoT1fXrojMxuHp4AaABAg,juragankuda,2023-06-07 03:57:17+00:00,kasih subsidi mending banyak   fast charger sebenernya orang mikir charger,1
UgyCHUxOzvBAoR3Ih2t4AaABAg,Mr. Jack,2023-06-07 03:55:48+00:00, malas  banget  lihat  wajah muldx,2
UgxqT4SUEvRCJkd93cx4AaABAg,Toko Fora,2023-06-07 03:55:13+00:00,tarif mahal ajaib naik mending bikin harga murah aktivitas ekonomi gulir pabrik buka lapang kerja buka rakyat   susah,0
UgxnTgM7SIzd7jsx7c14AaABAg,HANDRI HSD,2023-06-07 03:51:43+00:00,indonesia kurng buat cari sumber daya buat isi ulang daya,1
UgwqZqsZEf4DoF8GC2N4AaABAg,saya orang kaya,2023-06-07 03:50:06+00:00,kndaraan hanya ousat   kmpg giln ngecas mn   jadi maslh trs model motor juga jlk jlk model beat  semua ,0
UgyJdG1-Rc-W36IDsaB4AaABAg,suhartin bodyshop,2023-06-07 03:49:07+00:00, gimana    laku harga langit   jangkau wuling air ev   kecil banget kayak   tau selera masyarakat indo         muat orang kampung mn   laris,1
Ugxm5xnYixAw83XwAPF4AaABAg,Adityo Wibowo,2023-06-07 03:46:55+00:00,tidakut konslet   kena ujan banjir,1
Ugztvzhv2SqznlZjTVZ4AaABAg,nyamuk,2023-06-07 03:46:36+00:00,lebih suka pake motor,0
UgztDbdqn5L613ydRJ94AaABAg,Real Milan,2023-06-07 03:46:20+00:00,maaf bukan   sok tau kendara emng ramah lingkung butuh prasarana kyak isi daya sma nilai jual dripada gembor kendara mending tingkat kembang didik sma sehat     udh naik ntar naikkin ekonomi rakyat tahu sda mkin luas posisi mayoritas rakyat indonesia msih golong tengah bawah,0
UgySJ3OZqayHbcFhiJl4AaABAg,Michael virareal,2023-06-07 03:45:26+00:00,bukan   laku mahal ngecas lama jadi ribet,1
UgwJzR-oEn8244JwZT94AaABAg,B R2,2023-06-07 03:41:06+00:00,kekeuh ev simple   awal   daya pln   oversupply   kira cost los trilyun       t hilang layang makanya salah satu kurang oversupply trus bikin cerita ev sayang sekali nyata jauh bawah harap    benar     benar  clean kendara bas hidrogen jepang     ngembangin kendara ev langsung hidrogen,1
UgzMwv03TiJ3vvdt45V4AaABAg,rhen corp,2023-06-07 03:34:27+00:00,  gencar transportasi publik,2
UgznQ7wwpNsMTHk8vf94AaABAg,Y I Lim,2023-06-07 03:31:41+00:00,  malak ppn kok subsidi harga luar juta sini hampir juta,1
UgxAF-4CW0vvCPQWHLN4AaABAg,strawbryzk,2023-06-07 03:31:12+00:00,ajar konvesional dulu apa daya dukung ssmakan daya dukung baru,0
UgxDJB7UduPRts-LEQt4AaABAg,Albertus Putra,2023-06-07 03:30:59+00:00,harga mahal,0
UgxUR9QukexWYKmw8ad4AaABAg,Syaiful Adi,2023-06-07 03:25:32+00:00,pake batrei sih coba   reaktor   minat,0
UgxenlvUMARhRyfH9hB4AaABAg,Xtra Xtra,2023-06-07 03:24:20+00:00,pertama motor rusak susah baik rugi beli motor banyak bengkel tempat isi bahan bakar motor banyak oke,1
UgwH0zR4IobpI_YcaYd4AaABAg,Selatan Arowana,2023-06-07 03:20:53+00:00,  cocok indonesia banyak duduk tinggal gang sempit punya parkir sewa gimana mau ngechargenya,1
UgzHiTmkYsOH-UpL4xJ4AaABAg,roman 234,2023-06-07 03:19:28+00:00,ngecas   rumah nenek,0
UgxbKjFK3pbnYgDWVwV4AaABAg,Sakir Daulay,2023-06-07 03:18:51+00:00,harga mahal disain kurang tarik,0
UgxbeGFJr9tJPSiky5h4AaABAg,Joe abidin,2023-06-07 03:17:06+00:00,kmaren kmren ni media nyudutin pmrintah   kerjaanya kira msarakat   tau apa,1
Ugw7_FDBK4hqHZojW914AaABAg,edi sarwono,2023-06-07 03:13:31+00:00,rakyat mau jalan negara desa aspal dulu blok,0
UgwQVqppJyW9y-VdeGR4AaABAg,eng_ky Ulfah,2023-06-07 03:10:40+00:00,kemah listrinya,2
UgzF4EV3aTWFue8ClY54AaABAg,F.S. Firdaus,2023-06-07 03:07:16+00:00,ning kendara kendara umum bus angkot,2
Ugzf9GhucPQh02H7tMJ4AaABAg,orangesunset1986,2023-06-07 03:06:33+00:00,kasih ppn pkb gratis tol gratis parkir lama berapa tahun gt naik minat,0
UgzZffSetgycK3iGoLh4AaABAg,"Mu'zam Arabi, S.P.W.K",2023-06-07 03:05:49+00:00,juta dapet ev,0
Ugyqobpcs0T5Dc43DtV4AaABAg,MrJihadkoplo,2023-06-07 03:05:02+00:00,bijak perintah selalu pake otot bukan pake otidak,1
UgyXpUgRo0UfnX5aeCF4AaABAg,POLTAK 313,2023-06-07 03:04:11+00:00,mana sih wuliing banyak bet sering papar jalan,2
UgzrIme6uSs4MNMLKPF4AaABAg,Albert,2023-06-07 03:03:23+00:00,title berita tidak laku at the same time tampil data jual tingkat,1
Ugz_DnEDqASwTdjxMiZ4AaABAg,Alim Traveling,2023-06-07 03:02:16+00:00,tidak laku trs jual pasir laut singa opor laris manis   luas darat singa opor siap pulau kepri susut,0
UgwEDQydKO7ebBUvgAl4AaABAg,hayolo mauapa,2023-06-07 03:01:54+00:00,turut pilih sedikit sebab sedikit beli iring jalan waktu tambah varian tambah beli utama bentuk toyota rush mitsubishi expander banyak bel,1
UgzdL6vNs52JUJl-GZ94AaABAg,Arif Hendriyana,2023-06-07 02:56:19+00:00,asa dulu transportasi publik deh   minta,2
Ugybg1q_oBGwHnw8TAV4AaABAg,@FATIH JR,2023-06-07 02:56:09+00:00,  pernah dengar baterai     tahun performa turun ganti baterai harga tengah harga,0
UgxBNEatzz_m6eASAqV4AaABAg,Faiq Baron,2023-06-07 02:55:16+00:00,tinggal kota oke tpi tinggal daerah repot daerah gunung kuat nanjak nggk sedia tempat isi baterai nggk bengkel sama montir sedia sih masa orang perintah gatau dasar kaya gitu pajak oke cuma tpi lihat faktor tutup ringan pajak daerah kota dukung mobilitas cuma kota besar,1
UgzBqMMocXxIp4XgxQt4AaABAg,Deva Maulana,2023-06-07 02:50:15+00:00,perlu garis bawah neh jabat tidakut tindak karna waktu pilih dekat tidakut depan bakal mangkrak ganti orang   pegang jabat malah   korupsi oknum tentu,1
UgxWeqAg4NdP9X59BA14AaABAg,Ihsan Muhammad,2023-06-07 02:49:28+00:00,rakyat ngerasa   butuh subsidi kendarran kendara bukan butuh primer buat     punya kendara bbm buat apa beli   kendara buang buang duit   tuker tambah rugi harga jual kendara bekas lebih murah harga beli baru,1
Ugw6GkQ-3IvPrlHHMUZ4AaABAg,RF,2023-06-07 02:44:06+00:00,bisnis keluarga luhut   heran subsidi,0
UgzX6rgIQOJnhcHJgP94AaABAg,Wendy Lim,2023-06-07 02:42:57+00:00,suruh masyarakat   alih ev perintah dulu banyak transportasi umum punya perintah bus ev kasih contoh dulu,0
Ugw2ivrWvaRZqbgfjo14AaABAg,MKT768,2023-06-07 02:39:31+00:00,  murah desain jelek tampil kunci,0
UgzgkfS5H3hTzJEU8bB4AaABAg,Arif Kalulut,2023-06-07 02:38:55+00:00,  harga mahal cuba harga juta psti laku keras,0
UgxmDr045xVDtac1MU14AaABAg,robi adi,2023-06-07 02:37:37+00:00,  pikir aman tidak hujan banjir diibukota bray auto konslet servicesan   murah,1
UgyJBrYJgsQDa5PLS0R4AaABAg,Tepo seliro,2023-06-07 02:35:48+00:00,rakyat   butuh motor atau kereta cepat atau ibukota baru   butuh rakyat umum segera berantas tikus anjing bajing koruptor usak negara   bikin pertalite naik hutang negara bengkak gunung   bikin harga naik pajak naik banyak phk anggur gelandang emis jahat dahulu rakyat butuh kerja hasil   makan anak sekolah dahulu hai jabat kroni hidup sekali dunia jangan   rakus serakah pikir rakyat negara tempat   lahir besar sih curi uang rakyat indonesia maju makmur,1
UgwXN7X92azlw1bspfR4AaABAg,Pemikir_Merdeka,2023-06-07 02:35:28+00:00,harus motor dulu juta motor mesin perlu ganti listitrik,1
UgzLRnIv0Ks3fW3BGcl4AaABAg,Jefry,2023-06-07 02:34:30+00:00,benerin dulu transportasi umum baru ngomong kendara ibarat  orang  jalan   mas seok suruh lari yya ambruk,1
UgwhH4q7fePftV1dWiF4AaABAg,Prop happy,2023-06-07 02:34:28+00:00,perintah isi jabat   sekolah tinggi woi charger station dahuluu ksih luas blok masyarakat msih pikir mau beli tempat charge cuman provinsi mau pulkam gitu kabupaten   charger station trus nge cas rumah waktu   lama  haduh  masyarakat banyak   mau ribet cok mau pakek keluar rumah nunggu dahuluu charge   lama rumah coba charge station enak charging   butuh waktu lama nunggu jam   guna perata charge station dahuluu   bikin cok jngan asal mau laku   otidak   blok,0
UgzcuJj_XPIuMS4a6454AaABAg,Whitesnow 007,2023-06-07 02:33:11+00:00,tuju buat apa sih ngurangin emisi khawatir minyak bumi fossil habis bukan emisi cuman pindah kenalpot bangkit bukti bangkit kerja lebih keras cas baterenya batubara tetap guna bangkit tenaga uap minyak bumi fossil tetap guna hidup bangkit tenaga diesel trus buat apa emisi tetap   hilang cuman pindah tempat  ,1
Ugyos7lGPW9accqzuZp4AaABAg,ahmad nikidos,2023-06-07 02:29:19+00:00,manja   cuma buat belnja pasar alfa indomart anter anak sekolah anter mamah arisan nongki senayan dar buat pamer y a   masalah masyrkt kecil buat angkut sana angkut sini jarak tempuh   jauh kuat nanjak bawa rombong jamah jamah,1
UgxCCgjQi7IVFneXKit4AaABAg,Aini Faida,2023-06-07 02:28:19+00:00,lebih penting urus perut n biaya sekolah,0
UgyrzW9PEqua4UX6wdl4AaABAg,Ahmad Amir,2023-06-07 02:23:42+00:00,nge cas rumah weh parkir   jalan diselimutin punya   punya garasi kok mau sok,0
Ugxo0qzhfwZZhujm4P14AaABAg,cocolodon_,2023-06-07 02:22:56+00:00,jala mulusin dahuluu desa sulit   buat wara wiri   jala rusak,0
UgxLYaxhmIBQwp9bMrJ4AaABAg,Fatku Dera,2023-06-07 02:22:23+00:00,entar diskon diskon lalu banyak minat terus tahun depan gas harga kayak gas elpiji dulu gas elpiji tabung ijo iming iming murah kandung gas elpiji limpah ujung perintah cuma buat bisnis   bukan sejahtera rakyat perintah kok  hitung  itungan sama rakyat parah nama perintah sejahtera rakyat bukan anggota perintah fakta perintah hanya bisnis untung perintah bukan rakyat,1
UgwxF-f3dtqHgKmFan14AaABAg,Naszril Umam,2023-06-07 02:15:10+00:00,rakyat mau cantik harga murah,0
Ugx7wXCPRedLccnbtAd4AaABAg,Gendo ruwo,2023-06-07 02:13:34+00:00,militer sendiri pake apa militer mau pake reliable   andal waktu tank   umum   mau coba mana tank,0
Ugyd6W-GbV-1j0tnpEx4AaABAg,Fauzan Zan,2023-06-07 02:12:56+00:00,kesi baterai   sebar layak pom bensin,1
Ugzh19jpMWtcVmB9UoJ4AaABAg,Basir Footage,2023-06-07 02:08:49+00:00,super mahal tambah   bareng sarana prasarana seluruh daerah indonesia,0
UgzvJAfphOhvp1U1KBt4AaABAg,"Dar sidik,s dr",2023-06-07 02:03:03+00:00,fundamental   khawatir konsumen usaha perintah rubah regulasi tinggi biaya awat charging station banyak tiap wilayah lama waktu isi charging station isi bbm cukup menit ful tank,1
UgzyTjhbVRUb3uauWz14AaABAg,RnChannel,2023-06-07 01:58:37+00:00,masuk honda e harga bawah juta auto laris,2
UgwFKDYr1dybg_pH0Ud4AaABAg,Viralin,2023-06-07 01:53:55+00:00,motor bunuh darah dingin tabrak orang diam diam keluar suara,1
Ugzw-YCUtE7jMuDamrx4AaABAg,The Truth,2023-06-07 01:53:51+00:00,nunggu produk negri,0
UgzkzMo2G66cFJoTgpx4AaABAg,Hery Effendy,2023-06-07 01:53:14+00:00,masalah kualitas jelek kayak ecek   banding budget sama,1
UgwGxMNpYqsTECwQNq54AaABAg,Jony Susanto,2023-06-07 01:52:15+00:00,tagih bengkak nga min,1
UgzmMLp57poY4KG38XJ4AaABAg,Setyo Prihandono,2023-06-07 01:52:13+00:00,ngomong mau begal partai,1
UgxiQIdNqGgtCN8Ps614AaABAg,Farlin Official,2023-06-07 01:51:32+00:00,inti sedia stasiun percuma subsidi banyak banyak stasiun sangat minim,1
UgyV5-w9ba4Wf0_VDax4AaABAg,Ainun Nihaya,2023-06-07 01:41:04+00:00,turun harga sembako rakyat indonesia ingin lapang kerja bukan subsidi,0
UgzCgTW5kPMxv4BEip94AaABAg,Feri Frij,2023-06-07 01:40:54+00:00,kendara jarak tempuh   mumpuni   jalan indonesia   dominan bukit jawbannya ragu   blia banding dg mampu kendara bensin jarak tempuh kendara msh pendek   jadi masalah utama baterai harga baterai kendara     harga kendara   baterai ny impor   luar knp baterai impor   luar punya pabrik baterai wong baterai   jam dinding   msh impor luar jadi solusi negara produksi dahuluu pabrik baterai mungkin br   tarik perhati beli indonesia,1
UgzKW5nJx0TkHPNhte14AaABAg,ARISWANDI,2023-06-07 01:39:50+00:00,akal akal baiden sama china sejak duduk persiden mi batasin lihat   trump naik bakal balik normal ev loyo,0
UgxOi-W-pmgxu_DLIZB4AaABAg,Muliawan Chandra,2023-06-07 01:37:40+00:00,ingin innova hr v fortuner,2
UgxsshiUsib4wn-XFRF4AaABAg,Aris Dar,2023-06-07 01:35:37+00:00,bukan masyarakat   mau uang   cukup coba bawa juta muat  orang ,1
Ugy7ZnM7TsKE9aSyBmt4AaABAg,Razkaman,2023-06-07 01:34:35+00:00,kisar juta model avanza muat tumpang jamin laku china     murah kok,1
UgyZyp1ppBPMPOVonEJ4AaABAg,RAKYAT MENANG,2023-06-07 01:31:38+00:00,murah juga   mau beli banyak bakar,0
Ugzemgiceni5YPuka754AaABAg,one destiny,2023-06-07 01:28:49+00:00,sepi kasih hrga jangkau target konsumen jamin mulai transisi harga murah jangkau,1
Ugzf1gQjhMKoRgMoOUd4AaABAg,Darmawan Salim,2023-06-07 01:26:39+00:00,baterai model gas lpg copot pasang nga perlu lama lama isi apa beli mini market rumah,1
UgzFkS_48SIJfDKku0d4AaABAg,Achadiat Asiandi,2023-06-07 01:23:20+00:00,muldoko cawe cawe punya mab anak bangsa industri lokal,2
UgyBqS5lzkOraPE2tfR4AaABAg,vncd,2023-06-07 01:17:15+00:00,tuai begal partai jelas gagal,1
UgygM1s1m6wq--yFN6d4AaABAg,AgungCodeCom,2023-06-07 01:16:31+00:00,guna batu bara,2
UgxUiddMDIKCmSzVBC54AaABAg,Su Miati,2023-06-07 01:15:43+00:00,obral harga mahal bro mhal bnget murah rame,0
UgyY1tDZF4lpNqqb3Sh4AaABAg,Arfan Suberin,2023-06-07 01:14:25+00:00,mahal bingit new sperpat,1
UgzqYPZi-KjL5ULh9EJ4AaABAg,Ferry Irawan,2023-06-07 01:12:08+00:00, usaha jabat   bingong jabat nyambi usaha penting perut sendiri,1
UgzfPICuQdPLqFAiIP14AaABAg,anton,2023-06-07 01:10:59+00:00,hybrid sekarang   cocok banding kendara,0
Ugx-0wRajvwbKBaLvO94AaABAg,hackmc,2023-06-07 01:10:54+00:00,mahal china   murah contoh air ev sini mahal padahal produksi sini kbanyakan ambil laba dealer ama sales ngebet   cepet bp,0
UgwyHeTOQVt7BsrkuK54AaABAg,jesschocho,2023-06-07 01:09:53+00:00,juta laku keras,2
UgxpZhRCEV2cS9lCtA14AaABAg,SHN0o1,2023-06-07 01:09:52+00:00,mana kemarin   bilang awat ev lebih murah ,0
UgxdTDFnhfHQxO7OgNR4AaABAg,Muhamad Rifki Kurniawan,2023-06-07 01:09:27+00:00,isi lebih lama bbm beli harga mahal enak harga murah isi coba diswap baterai kurang waktu isi jarak tempuh harus tingkat jangan mangkrak hilang teknologi saran rakyat jangan paksa alih pengaruh biaya konversi sipengguna mampu biar macam macam kendara bahan bakar,1
Ugz1d65OlpXsHjomkyR4AaABAg,Toni Dwi,2023-06-07 01:07:00+00:00,battery hp   ledak tidakut aman mulai air cuaca panas dahulu   rupa musuh,1
UgwQXeG3j8McHO9dd1Z4AaABAg,Jamal Udin,2023-06-07 01:05:57+00:00,harga mahal umur batre tanya investasi   mahal orang hati,0
UgzM968rw_pUEKMSLEh4AaABAg,YUTA,2023-06-07 01:04:37+00:00,benar paling rakyat mau harga kendara   msh sangat mahal pom pln sangat kurang   sama spt jmlh byknya pom bensin,0
Ugzkct13WopliM8a3a94AaABAg,deddy hermawan,2023-06-07 01:01:36+00:00,    minat masa pakai batrai rendah gitu tahun   turun forma tahn  tahun  pasti   siap ganti batrai ganti bensin  tahun  harga batrai harga bensin,0
UgyUzN2P4Q552DPeKxt4AaABAg,Ahmad baehaki,2023-06-07 01:01:29+00:00,orang goblok sekarang resesi gimana mau beli sekarang orang mikirnya gimana makan,1
UgxFvvVsjoiLf6M6l6B4AaABAg,xancaaa,2023-06-07 00:57:32+00:00,ingat cuy orang indo praktis ribet   praktis,2
UgzCrecbSnnSZL7oB2F4AaABAg,Untung Waluyo Jati,2023-06-07 00:55:03+00:00,subsidi pangan sehat didik rata bos,0
UgxSpcWqJqC8lfsUyCd4AaABAg,adnya ferdinan,2023-06-07 00:52:55+00:00,daerah pln sering padam jelas guna     berani,0
Ugx_jPdxLsLvr6FYrVR4AaABAg,Rohmad Firdiansah,2023-06-07 00:50:29+00:00,jare subsidi nyatane kakean s   pura subsidi,2
Ugym521XPOSaIRWDpZt4AaABAg,soqran,2023-06-07 00:45:56+00:00,laku kok pasar   beda sama   motor punya pasar sendiri,0
Ugw-c5cCFR1cK7S9Y8Z4AaABAg,William Widjaja,2023-06-07 00:45:50+00:00,tong motor   buat dahulum negri     laku mau nyoba jual   pabrik skg licik     booming dimanfaatin bt naikin harga jual x x lipat,0
Ugw80wFkU8_cL9EZkmF4AaABAg,Arvlaine,2023-06-07 00:44:59+00:00,lemah pake     rasa cuman masalah charging bingung ngecas woi tengah jalan lebih oke,2
